CL-Name,UID,14-3-3-beta,14-3-3-epsilon,14-3-3-zeta,4E-BP1,4E-BP1_pS65,4E-BP1_pT37_T46,4E-BP1_pT70,ACC1,ACVRL1,ADAR1,Akt,Akt_pS473,Akt_pT308,alpha-Catenin,AMPK-alpha,Annexin-1,Annexin-VII,AR,A-Raf_pS299,ASNS,ATM,Bad_pS112,Bak,Bax,Bcl2,Bcl-xL,Beclin,beta-Catenin,Bid,B-Raf,B-Raf_pS445,BRCA2,Caspase-8,Caveolin-1,CD20,CD31,CD49b,CDK1,Chk1,Chk1_pS345,Chk2,Chk2_pT68,cIAP,c-Jun_pS73,c-Kit,Claudin-7,c-Met,c-Met_pY1235,c-Myc,Collagen-VI,C-Raf_pS338,Cyclin-B1,Cyclin-D1,Cyclin-E1,Cyclin-E2,DJ1,E-Cadherin,eEF2,eEF2K,EGFR,EGFR_pY1173,eIF4E,eIF4G,ER-alpha,ER-alpha_pS118,ERCC1,ERK2,Ets-1,FASN,Fibronectin,FoxM1,FoxO3a_pS318_S321,FRA-1,G6PD,Gab2,GAPDH,GATA3,GSK3_pS9,GSK3-alpha-beta,GSK3-alpha-beta_pS21_S9,HER2,HER2_pY1248,HER3,HER3_pY1289,Heregulin,HSP70,IGFBP2,INPP4b,IRS1,Jak2,JNK_pT183_Y185,JNK2,Ku80,Lck,MAPK_pT202_Y204,MDM2_pS166,MEK1,MEK1_pS217_S221,MIG6,Mre11,MSH2,MSH6,mTOR,Myosin-IIa_pS1943,N-Cadherin,NDRG1_pT346,NF2,NF-kB-p65_pS536,Notch1,N-Ras,p21,p27,p27_pT157,p27_pT198,p38_MAPK,p53,p62-Lck-ligand,P70S6K,p70-S6K_pT389,p90RSK,p90RSK_pT359_S363,p90RSK_pT573,PAI-1,PARP-cleaved,Paxillin,P-Cadherin,PCNA,Pdcd4,PDK1,PDK1_pS241,PEA-15,PEA-15_pS116,PI3K-p110-alpha,PKC-alpha,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan_BetaII_pS660,PR,PRAS40_pT246,PRDX1,PREX1,PTEN,Rab25,Rad50,Rad51,Raptor,Rb,Rb_pS807_S811,RBM15,Rictor,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,SCD1,SETD2,SF2,Shc_pY317,SHP-2_pY542,Smac,Smad1,Smad3,Smad4,Snail,Src,Src_pY416,Src_pY527,Stat3,Stat3_pY705,STAT5-alpha,Stathmin,Syk,TAZ,TFRC,TIGAR,Transglutaminase,TSC1,TTF1,VAV1,VEGFR-2,XBP1,XRCC1,YAP,YAP_pS127,YB1,YB1_pS102,Dvl3,FoxO3a,mTOR_pS2448,53BP1,PI3K-p85,Porin
MDAMB361,set19_428,-0.132411534,0.17477152399999998,0.12697932899999997,0.621311873,0.024519437000000005,0.0,0.560402674,-1.413884817,-0.034581535999999996,0.0,0.0,-0.060835552000000015,0.33520775,1.169136554,0.243922816,0.26953682199999995,0.12913697099999988,0.0,-0.22099100900000002,0.0,0.0,0.29135968,-0.542932695,0.15718112999999997,0.15495900699999998,0.142591305,0.294873591,0.0,0.025880499999999973,0.18558743999999996,0.150463376,0.0,0.0,0.17305258,0.396389436,0.0,-0.618335019,0.0,0.0,0.0018885610000000108,-0.433224666,0.1414933570000001,0.14911899099999998,0.0,0.23438734500000002,-0.04956661799999995,0.0,0.0,0.0,-0.15614411899999997,0.280492075,0.0,-0.210451834,-0.033057808999999994,0.2332528439999999,0.12891862899999995,0.0,0.0,0.42936087199999995,0.0,0.0,0.25263815,0.14273186200000001,0.32119729199999997,0.0,-0.5497974060000002,0.0,0.0,0.0,0.0,0.0,0.10062152699999993,0.0,-0.174334421,0.0,0.0,0.0,0.0,0.0,0.40140334300000013,-0.016507691000000005,0.0,-1.786648855,0.13273366999999997,0.0,0.0,0.0,0.0,0.0,-0.15495879,0.0,0.126395943,0.0,0.01512361199999998,0.0,0.0,0.0,0.0,0.0,-0.014444596000000004,0.0,0.0,0.0,0.157669974,0.0,-0.129697401,-1.004513009,0.0,0.097385058,0.0,0.0,0.0,0.0,0.0,0.26534355100000007,0.13855260499999988,0.0,0.0,0.0,0.05142175199999999,0.0,0.190345467,-1.738721747,-0.005315454,0.0,0.0,-0.28363609599999995,0.31661825600000004,0.0,0.0,0.03499467899999997,0.0,0.11876482000000001,0.197775537,0.0,0.0,0.211851216,0.25551039999999997,0.32719031100000007,0.12472796400000002,-0.208613757,0.0,0.0,-0.393216185,0.0,0.0,0.0,0.23077780400000003,-0.210892367,0.0,0.12156181700000002,0.0,0.11579957399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.814069274,0.0,0.05086562399999999,0.645619256,0.11314947500000001,0.0,0.0,-0.007262839999999993,0.0,0.183900181,0.125291716,0.280037382,-0.024024921000000005,0.21232771100000003,-0.863645424,0.31730957800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.228463445,0.0,0.22630912700000003,0.196800064,0.0,0.0,-0.577248878
MDAMB361,set19_403,-0.083601288,0.038540453,-0.0014042149999999864,0.279892189,0.206332677,0.0,0.45342195100000005,-1.080024072,-0.028580941999999998,0.0,0.0,-0.49764980400000003,1.2428587799999997,2.121067832,0.199785078,0.17545407,0.16977057699999998,0.0,-0.18671779500000008,0.0,0.0,-0.08829013399999999,-0.08820968899999998,0.036532127,0.06317724499999999,-0.07067948100000002,0.140163763,0.0,-0.05661740000000004,-0.079716913,0.06274644500000001,0.0,0.0,0.249144777,0.753065981,0.0,0.32776335599999995,0.0,0.0,0.088049247,-0.185431875,0.03822321400000006,-0.31292706400000003,0.0,0.349603527,-0.25128907899999997,0.0,0.0,0.0,-0.163497367,0.088552189,0.0,-0.435405201,-0.13212735399999997,0.12729362099999997,0.01629661499999996,0.0,0.0,0.393409715,0.0,0.0,0.16644076200000002,0.01866253000000001,0.38564477999999996,0.0,-0.5467704880000004,0.0,0.0,0.0,0.0,0.0,0.024690517999999995,0.0,-0.05025434100000001,0.0,0.0,0.0,0.0,0.0,0.04460508100000027,-0.027146129000000005,0.0,-0.671455779,0.267188551,0.0,0.0,0.0,0.0,0.0,-0.358728197,0.0,-0.00704413399999998,0.0,-0.006732281000000007,0.0,0.0,0.0,0.0,0.0,-0.027394753999999993,0.0,0.0,0.0,0.144748974,0.0,-0.248626226,-0.302369881,0.0,-0.03276414899999999,0.0,0.0,0.0,0.0,0.0,0.22933816,0.07938845999999988,0.0,0.0,0.0,-0.08431595000000003,0.0,0.157850991,-0.687372973,-0.107660669,0.0,0.0,-0.478061799,0.202333111,0.0,0.0,0.005173883000000101,0.0,-0.023213832999999996,0.095855115,0.0,0.0,0.047601193000000014,0.2638163,0.09729392400000003,0.067600361,-0.0009511919999999896,0.0,0.0,-0.49722803399999993,0.0,0.0,0.0,0.12738342800000002,-0.254626848,0.0,-0.001793981,0.0,0.05495459199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19169910099999998,0.0,0.168721016,0.695132639,-0.035589513,0.0,0.0,0.0029594780000000154,0.0,0.053672896000000025,-0.07509742100000005,0.07573539899999998,-0.069774683,0.082083766,-0.520784484,0.223462123,0.0,0.0,0.0,0.0,0.0,0.0,0.212575576,0.0,0.38972712600000003,0.03941312499999999,0.0,0.0,-0.24254374299999998
MDAMB361,set19_476,-0.024914129000000007,0.09639568000000001,0.13086679299999998,0.18527905499999997,-0.218733445,0.0,-0.06659427000000001,-1.215756248,-0.21198112600000002,0.0,0.0,-1.1676376080000002,1.7854536309999998,2.382086836,0.384856669,0.015318650999999989,0.168582931,0.0,0.38180839199999994,0.0,0.0,-0.28413323700000004,-0.471324728,0.24572551,0.16123869000000002,0.33242173999999997,0.33765746199999996,0.0,0.39052384399999995,0.048619471,0.326215542,0.0,0.0,0.048768963,0.30810110999999996,0.0,-0.385113186,0.0,0.0,0.07528581000000001,-0.43871185799999995,0.10700889499999999,0.291154175,0.0,-0.074749485,0.17678716100000003,0.0,0.0,0.0,0.255153103,0.09074976400000001,0.0,-2.687899298,-0.03203953699999995,0.06920859099999999,0.027651365999999955,0.0,0.0,0.619960388,0.0,0.0,0.299183432,0.09401935500000001,0.42044971,0.0,0.30761021299999936,0.0,0.0,0.0,0.0,0.0,0.207915843,0.0,0.065174918,0.0,0.0,0.0,0.0,0.0,0.6623200610000004,-0.43682950200000004,0.0,-0.16819236000000004,0.5934573750000001,0.0,0.0,0.0,0.0,0.0,0.008417458999999988,0.0,0.23794349400000003,0.0,-0.088369158,0.0,0.0,0.0,0.0,0.0,-0.21452239099999998,0.0,0.0,0.0,-0.031123309000000002,0.0,0.046461793,-0.70154766,0.0,0.252323105,0.0,0.0,0.0,0.0,0.0,-0.15848993199999994,0.5848959619999998,0.0,0.0,0.0,0.11375031600000002,0.0,0.26080118500000005,-0.695142292,-0.060151376,0.0,0.0,-0.029311748999999998,0.20852646200000002,0.0,0.0,-0.2586513509999999,0.0,0.034666916000000006,0.06731672599999998,0.0,0.0,0.06862901700000001,0.39212472,-0.06540414099999992,0.17785124600000002,-0.100793258,0.0,0.0,1.1786946150000002,0.0,0.0,0.0,0.06345325600000001,-0.130012253,0.0,-0.5544332940000001,0.0,-0.389944108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.606864291,0.0,0.42656741499999995,0.6572806950000001,0.43808716999999997,0.0,0.0,0.464897284,0.0,0.11741659400000004,0.044839006999999986,0.413314107,-0.620235019,-0.31596272599999997,-0.716881684,0.24020104800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.29739902999999995,0.0,0.19468304000000003,0.168658264,0.0,0.0,-0.678341893
MDAMB361,set19_478,-0.018282560000000003,0.28273487599999997,-0.02133205100000002,0.0036050220000000133,-0.02433442300000002,0.0,-0.026869140000000014,-0.9621696519999999,-0.092682451,0.0,0.0,0.336124772,-1.049884477,-1.0690934140000001,0.17623102699999998,-0.14311325500000002,0.2965516240000001,0.0,0.2012261689999999,0.0,0.0,0.25919404300000004,-0.131205686,0.024624184999999993,0.18878369699999997,0.04496022599999999,0.031813408,0.0,0.05489916500000003,0.080275087,0.253363545,0.0,0.0,0.27565147,0.5951492899999999,0.0,0.490234563,0.0,0.0,0.352609651,0.730065753,0.05153466600000001,0.123635051,0.0,0.057889361000000084,0.316981006,0.0,0.0,0.0,0.15842236,0.154308862,0.0,-0.482546913,-0.08947457800000003,0.07045034799999994,0.01754731199999998,0.0,0.0,0.12678993400000005,0.0,0.0,0.335603511,0.089106107,0.04161617900000003,0.0,0.33590015599999923,0.0,0.0,0.0,0.0,0.0,0.37669522,0.0,0.143124268,0.0,0.0,0.0,0.0,0.0,-0.1947783839999997,-0.197754474,0.0,-0.11117502700000004,0.349313162,0.0,0.0,0.0,0.0,0.0,0.16985416099999998,0.0,0.20726338,0.0,0.0017924169999999906,0.0,0.0,0.0,0.0,0.0,-0.20638298700000002,0.0,0.0,0.0,-0.0670417,0.0,-0.05542948399999999,0.10896419499999999,0.0,0.540993364,0.0,0.0,0.0,0.0,0.0,0.03752811300000003,-0.043318265999999994,0.0,0.0,0.0,0.238776887,0.0,-0.010682509999999978,-0.1534413269999999,-0.072029444,0.0,0.0,-0.168643916,0.159424423,0.0,0.0,-0.09445832099999985,0.0,0.079479351,-0.143781867,0.0,0.0,0.09316834100000002,0.351667976,0.12346573700000008,0.020324088000000073,-0.12927524499999998,0.0,0.0,1.4365642010000002,0.0,0.0,0.0,-0.011583074999999998,-0.062744414,0.0,-0.0009531459999999603,0.0,-0.10159405700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.145422166,0.0,0.07281391,0.465798112,0.30128987,0.0,0.0,0.04331813099999998,0.0,0.064889684,0.10253906199999996,-0.027848307000000017,-0.46695063800000003,-0.26808938399999993,-0.27275927899999997,0.10136378400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.534768928,0.0,0.22806618200000003,0.14591251700000002,0.0,0.0,-0.509060506
MDAMB361,set19_479,-0.043066678,-0.016308704,-0.07661900300000002,0.08373878200000001,-0.11180210500000001,0.0,0.0068990090000000115,-0.6143499219999999,-0.309321071,0.0,0.0,-1.395886023,1.835607086,2.863593105,0.234823805,0.06439224199999999,0.27639498699999976,0.0,-0.1721361859999999,0.0,0.0,0.245488486,-0.23147368399999999,0.092058889,0.24308185599999999,0.34229567999999994,0.15685358,0.0,0.241070907,-0.066640744,0.072800521,0.0,0.0,-0.115543646,0.385219085,0.0,0.14730837600000002,0.0,0.0,0.159080561,0.691266217,0.0888999920000001,0.580162505,0.0,-0.05965595000000001,0.17039002700000005,0.0,0.0,0.0,0.280965799,0.09052992599999998,0.0,-0.340807242,0.13711311399999992,0.10061827599999995,-0.10704092700000004,0.0,0.0,0.33868212799999986,0.0,0.0,0.240709332,0.12178057,0.12295721799999992,0.0,-0.49010443100000023,0.0,0.0,0.0,0.0,0.0,0.181185355,0.0,-0.022278097999999996,0.0,0.0,0.0,0.0,0.0,0.23058724900000005,-0.08480054500000002,0.0,-0.767657267,0.19273296899999998,0.0,0.0,0.0,0.0,0.0,-0.435984368,0.0,0.155674954,0.0,0.01643900299999998,0.0,0.0,0.0,0.0,0.0,-0.24287644600000002,0.0,0.0,0.0,-0.104946859,0.0,0.156718421,0.03010723500000001,0.0,0.26724858900000004,0.0,0.0,0.0,0.0,0.0,-0.04218256499999995,0.07075614499999983,0.0,0.0,0.0,0.134766153,0.0,0.20750408799999998,-0.18721386099999993,-0.112055782,0.0,0.0,-0.22791846399999993,0.06516818000000002,0.0,0.0,-0.2698346919999999,0.0,-0.024647464999999997,0.245053095,0.0,0.0,0.08293562200000001,0.11305447000000002,0.09515910999999999,0.12446902200000004,0.13623278400000002,0.0,0.0,0.5210325979999999,0.0,0.0,0.0,-0.023763744000000003,0.090800767,0.0,-0.05095266700000001,0.0,-0.174450154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.520261005,0.0,0.248607311,1.055927154,-0.033724978,0.0,0.0,0.12349779,0.0,0.108680522,-0.089987971,0.18123403700000001,-0.34720004800000004,-0.06150130199999998,-0.038983386999999925,0.10418721600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.06100696900000002,0.0,0.8269006000000001,0.215556301,0.0,0.0,-0.285718712
MDAMB361,set19_480,-0.33087637999999997,0.015944134999999998,-0.21247515800000005,0.145766634,-0.33210175500000005,0.0,-0.089875239,-1.3659948800000001,-0.453584865,0.0,0.0,-1.141291796,1.249599484,2.3340855179999997,0.239558118,-0.381960223,0.2562124259999998,0.0,0.17376211600000024,0.0,0.0,0.158318175,-0.456457112,0.172171802,0.332770687,0.44308657300000004,0.469721029,0.0,0.19672109699999996,-0.16439403000000002,0.421264026,0.0,0.0,0.01459017600000001,0.702154752,0.0,-0.136566546,0.0,0.0,0.18308574800000002,0.004412244000000003,0.028338001000000057,0.12118705899999999,0.0,-0.11819106999999995,0.2747792680000001,0.0,0.0,0.0,0.44466473500000003,0.05962389699999998,0.0,-1.248524158,-0.02613211500000001,0.15555310899999997,-0.05271913600000003,0.0,0.0,0.46520666499999996,0.0,0.0,0.27243526100000004,0.01555767700000002,0.24380718399999995,0.0,-0.36069087900000074,0.0,0.0,0.0,0.0,0.0,0.467781316,0.0,0.154608717,0.0,0.0,0.0,0.0,0.0,0.06295891300000012,-0.38775411400000004,0.0,-0.247788829,0.394453613,0.0,0.0,0.0,0.0,0.0,0.03872025199999998,0.0,0.226737336,0.0,-0.040137617000000014,0.0,0.0,0.0,0.0,0.0,-0.5262877720000001,0.0,0.0,0.0,-0.256018366,0.0,-0.10057769999999999,-0.769632036,0.0,0.41816256399999996,0.0,0.0,0.0,0.0,0.0,-0.11149094500000001,0.17804045700000004,0.0,0.0,0.0,0.192751503,0.0,0.16424768899999997,-0.558111941,-0.153283427,0.0,0.0,0.16944703900000002,0.170111585,0.0,0.0,-0.48437929599999996,0.0,0.030977631000000005,0.109204927,0.0,0.0,0.06139629300000002,0.305977265,0.021763571000000148,0.05947749100000005,-0.0004968769999999512,0.0,0.0,2.054074098,0.0,0.0,0.0,-0.113361903,0.07900536899999999,0.0,-0.11639170700000001,0.0,-0.285108787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.565707986,0.0,0.266723775,0.15617861000000002,-0.807155544,0.0,0.0,0.402221738,0.0,-0.024122563999999985,-0.015426971000000012,0.325480793,-0.5102515,-0.3697143829999999,0.27213518000000003,0.08308493299999997,0.0,0.0,0.0,0.0,0.0,0.0,1.300821881,0.0,0.492556751,0.454380693,0.0,0.0,-0.568852559
MDAMB361,set19_402,-0.20910415100000002,-0.016061729,0.09889799599999999,0.283939377,0.218794401,0.0,0.216414159,-1.107336145,-0.055523210999999996,0.0,0.0,0.016530769000000056,-0.08831793099999996,-0.13842941500000006,0.189005557,0.163463105,-0.022216085000000163,0.0,-0.208538232,0.0,0.0,0.302233205,-0.019394403000000004,6.977599999999362e-05,0.09355672699999995,-0.14768640300000002,0.22237598200000003,0.0,0.04058806100000001,0.05940912099999998,0.11959857700000001,0.0,0.0,0.11864120500000003,0.962468578,0.0,-0.5113347500000001,0.0,0.0,0.24966000400000002,-0.370306274,0.07914741400000003,0.209810756,0.0,0.33604495700000003,-0.274233038,0.0,0.0,0.0,-0.176823199,0.060932246999999995,0.0,-0.265187559,0.01609196199999996,-0.012811549000000033,-0.14047239700000003,0.0,0.0,0.544545997,0.0,0.0,0.13934039800000003,0.05327659300000001,0.41352552899999995,0.0,-0.5419921840000002,0.0,0.0,0.0,0.0,0.0,0.044849110000000025,0.0,-0.06417123100000001,0.0,0.0,0.0,0.0,0.0,0.36281437200000033,0.190790135,0.0,0.2475527740000001,0.16137965000000004,0.0,0.0,0.0,0.0,0.0,-0.082180734,0.0,0.03176289500000001,0.0,-0.12864868200000001,0.0,0.0,0.0,0.0,0.0,0.05818917,0.0,0.0,0.0,0.115729819,0.0,-0.19628305999999998,-0.504647487,0.0,-0.114635831,0.0,0.0,0.0,0.0,0.0,0.28412778000000005,0.07105113399999996,0.0,0.0,0.0,-0.050277669000000025,0.0,0.13568536500000006,-0.29927832499999996,-0.003739774,0.0,0.0,-0.363224506,0.236931034,0.0,0.0,-0.10012648899999999,0.0,-0.060067141,0.208192814,0.0,0.0,0.03158119000000001,0.28979718699999996,-0.036690452999999845,0.152916512,0.04227208400000004,0.0,0.0,-0.549137612,0.0,0.0,0.0,0.163501862,-0.200393445,0.0,-0.005233434999999953,0.0,0.004277813999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0148811690000001,0.0,0.301595929,0.72913312,0.064691392,0.0,0.0,-0.27034194500000003,0.0,0.015566789999999997,-0.22334883800000005,0.232522606,-0.132759468,0.18469659800000002,-1.048230837,0.25135619200000003,0.0,0.0,0.0,0.0,0.0,0.0,0.197108503,0.0,0.758735612,0.235833048,0.0,0.0,-0.118241975
